# Release Date  : 20231205073428
# Start Field Description
# Dot#        4-character identifier for a given station
# Name        16-character station name
# Ref_epoch   Date and time at which the station position is as given in ref_XYZ and ref_NEU. Format is YYYYMMDDhhmmss.
# Ref_jday    Reference epoch, represented as Modified Julian day
# Ref_X       Reference X coordinate at Ref_epoch, meters
# Ref_Y       Reference Y coordinate at Ref_epoch, meters
# Ref_Z       Reference Z coordinate at Ref_epoch, meters
# Ref_Nlat    Reference North latitude WGS-84 ellipsoid, decimal degrees
# Ref_Elong   Reference East Longitude WGS-84 ellipsoid, decimal degrees
# Ref_Up      Reference Height  WGS-84 ellipsoid, meters 
# dX/dt       X component of station velocity, meters/yr
# dY/dt       Y component of station velocity, meters/yr
# dZ/dt       Z component of station velocity, meters/yr
# SXd         Standard deviation of X velocity, meters/yr
# SYd         Standard deviation of Y velocity,  meters/yr
# SZd         Standard deviation of Z velocity,  meters/yr
# Rxy         Correlation of X and Y velocity
# Rxz         Correlation of X and Z velocity
# Ryz         Correlation of Y and Z velocity, 
# dN/dt       North component of station velocity, meters/yr
# dE/dt       East component of station velocity, meters/yr
# dU/dt       Vertical component of station velocity, meters/yr
# SNd         Standard deviation of North velocity, meters/yr
# SEd         Standard deviation of East velocity, meters/yr
# SUd         Standard deviation of vertical velocity, meters/yr
# Rne         Correlation of North and East velocity
# Rnu         Correlation of North and vertical velocity
# Reu         Correlation of East and vertical velocity
# first_epoch Epoch of first data used to derive the station velocity, in the same format as ref_epoch.
# last_epoch  Epoch of last data used to derive the station velocity, in the same format as ref_epoch.
# End Field Description 
#Dot#,Type,Ref_epoch,Ref_jday,Ref_X,Ref_Y,Ref_Z,Ref_Nlat,Ref_Elong,Ref_Up,dX/dt,dY/dt,dZ/dt,SXd,SYd,SZd,Rxy,Rxz,Rzy,dN/dt,dE/dt,dU/dt,SNd,SEd,SUd,Rne,Rnu,Reu,first_epoch,last_epoch,n_observations
CRFP,continuous,20091210000000,55175.0000,-2410446.83561,-4710490.35005,3550422.47325,34.0390518878,242.9003167392,688.79462,-0.00984,0.01784,0.01522,0.00024,0.00042,0.00035,0.833,-0.674,-0.746,0.01899,-0.01689,-0.00098,0.00020,0.00012,0.00055,0.000,0.000,0.000,19960101120000,19991015120000,9475
CRFP,continuous,20091210000000,55175.0000,-2410446.82066,-4710490.33680,3550422.47044,34.0390519607,242.9003168180,688.77762,-0.00984,0.01784,0.01522,0.00024,0.00042,0.00035,0.833,-0.674,-0.746,0.01899,-0.01689,-0.00098,0.00020,0.00012,0.00055,0.000,0.000,0.000,19991016120000,20100404120000,9475
CRFP,continuous,20091210000000,55175.0000,-2410446.82222,-4710490.34089,3550422.47002,34.0390519356,242.9003168232,688.78100,-0.00984,0.01784,0.01522,0.00024,0.00042,0.00035,0.833,-0.674,-0.746,0.01899,-0.01689,-0.00098,0.00020,0.00012,0.00055,0.000,0.000,0.000,20100405120000,20120221120000,9475
CRFP,continuous,20091210000000,55175.0000,-2410446.82518,-4710490.34910,3550422.47261,34.0390519112,242.9003168351,688.78962,-0.00984,0.01784,0.01522,0.00024,0.00042,0.00035,0.833,-0.674,-0.746,0.01899,-0.01689,-0.00098,0.00020,0.00012,0.00055,0.000,0.000,0.000,20120222120000,20131212120000,9475
CRFP,continuous,20091210000000,55175.0000,-2410446.82539,-4710490.35030,3550422.47307,34.0390519088,242.9003168390,688.79084,-0.00984,0.01784,0.01522,0.00024,0.00042,0.00035,0.833,-0.674,-0.746,0.01899,-0.01689,-0.00098,0.00020,0.00012,0.00055,0.000,0.000,0.000,20131213120000,20190705120000,9475
CRFP,continuous,20091210000000,55175.0000,-2410446.82243,-4710490.34440,3550422.47027,34.0390519211,242.9003168384,688.78381,-0.00984,0.01784,0.01522,0.00024,0.00042,0.00035,0.833,-0.674,-0.746,0.01899,-0.01689,-0.00098,0.00020,0.00012,0.00055,0.000,0.000,0.000,20190706120000,20231118120000,9475
CRGG,continuous,20190327000000,58569.0000,-2586241.97909,-4529603.82320,3660512.30529,35.2420923277,240.2751765456,1173.06276,-0.01083,0.01960,0.01642,0.00027,0.00041,0.00037,0.739,-0.557,-0.639,0.02014,-0.01912,-0.00010,0.00024,0.00016,0.00054,0.000,0.000,0.000,20140802120000,20150704120000,3394
CRGG,continuous,20190327000000,58569.0000,-2586241.98044,-4529603.82536,3660512.30682,35.2420923257,240.2751765445,1173.06572,-0.01083,0.01960,0.01642,0.00027,0.00041,0.00037,0.739,-0.557,-0.639,0.02014,-0.01912,-0.00010,0.00024,0.00016,0.00054,0.000,0.000,0.000,20150705120000,20190705120000,3394
CRGG,continuous,20190327000000,58569.0000,-2586241.97875,-4529603.81817,3660512.29847,35.2420923011,240.2751765215,1173.05512,-0.01083,0.01960,0.01642,0.00027,0.00041,0.00037,0.739,-0.557,-0.639,0.02014,-0.01912,-0.00010,0.00024,0.00016,0.00054,0.000,0.000,0.000,20190706120000,20231118120000,3394
CRHS,continuous,20100215000000,55242.0000,-2512420.16950,-4671388.43323,3530186.52632,33.8235043674,241.7272331879,-23.54104,-0.01578,0.02703,0.02417,0.00041,0.00071,0.00057,0.874,-0.755,-0.810,0.02917,-0.02670,-0.00020,0.00028,0.00018,0.00094,0.000,0.000,0.000,19990524120000,19991015120000,7596
CRHS,continuous,20100215000000,55242.0000,-2512420.16419,-4671388.43077,3530186.52189,33.8235043577,241.7272332259,-23.54739,-0.01578,0.02703,0.02417,0.00041,0.00071,0.00057,0.874,-0.755,-0.810,0.02917,-0.02670,-0.00020,0.00028,0.00018,0.00094,0.000,0.000,0.000,19991016120000,20001024120000,7596
CRHS,continuous,20100215000000,55242.0000,-2512420.15995,-4671388.42791,3530186.51664,33.8235043411,241.7272332516,-23.55408,-0.01578,0.02703,0.02417,0.00041,0.00071,0.00057,0.874,-0.755,-0.810,0.02917,-0.02670,-0.00020,0.00028,0.00018,0.00094,0.000,0.000,0.000,20001025120000,20100404120000,7596
CRHS,continuous,20100215000000,55242.0000,-2512420.16443,-4671388.42837,3530186.52663,33.8235044033,241.7272332113,-23.54641,-0.01578,0.02703,0.02417,0.00041,0.00071,0.00057,0.874,-0.755,-0.810,0.02917,-0.02670,-0.00020,0.00028,0.00018,0.00094,0.000,0.000,0.000,20100405120000,20190705120000,7596
CRHS,continuous,20100215000000,55242.0000,-2512420.16792,-4671388.44780,3530186.55144,33.8235044949,241.7272332775,-23.51701,-0.01578,0.02703,0.02417,0.00041,0.00071,0.00057,0.874,-0.755,-0.810,0.02917,-0.02670,-0.00020,0.00028,0.00018,0.00094,0.000,0.000,0.000,20190706120000,20201108120000,7596
CRIS,survey,19940324140000,49435.5833,-2254266.85539,-4786602.63031,3550744.92969,34.0441736123,244.7817489564,423.79598,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01356,-0.00440,-0.00043,0.00235,0.00235,0.00324,-0.000,NaN,NaN,19921118120000,20000503120000,6
CRM3,survey,19970909120000,50700.5000,-2706847.42440,-4323093.65819,3816851.80411,36.9927913451,237.9478086600,162.17290,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03700,-0.02943,-0.00366,0.00095,0.00084,0.00331,-0.000,NaN,NaN,19940504140000,19970910120000,5
CROK,survey,19921008120000,48903.5000,-2586224.57906,-4529606.38998,3660519.35194,35.2421774648,240.2753565111,1171.90313,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02073,-0.02253,0.00190,0.00011,0.00011,0.00053,-0.0010.00463,NaN,NaN,19921007120000,20130801120000,9
CROS,survey,20040312140000,53076.5833,-2672426.52890,-4357854.55691,3801813.89880,36.8226642715,238.4815577884,260.61006,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.03699,-0.03268,-0.00135,0.00018,0.00017,0.00063,-0.001,NaN,NaN,19940601120000,20121116120000,26
CROW,continuous,20140923000000,56923.0000,-2619348.27428,-4342043.71231,3855666.11309,37.4330201235,238.8994190395,3.83741,-0.00376,0.01149,0.00501,0.00032,0.00038,0.00033,0.366,-0.599,-0.820,0.00876,-0.00915,-0.00326,0.00013,0.00027,0.00051,0.000,0.000,0.000,20050728120000,20100404120000,6050
CROW,continuous,20140923000000,56923.0000,-2619348.27914,-4342043.71405,3855666.11599,37.4330201224,238.8994190027,3.84236,-0.00376,0.01149,0.00501,0.00032,0.00038,0.00033,0.366,-0.599,-0.820,0.00876,-0.00915,-0.00326,0.00013,0.00027,0.00051,0.000,0.000,0.000,20100405120000,20231118120000,6050
CRRS,continuous,20110605000000,55717.0000,-2323104.61544,-4819509.34925,3460404.42705,33.0698081507,244.2649578878,-81.91357,-0.00780,0.01457,0.01541,0.00019,0.00028,0.00023,0.531,-0.477,-0.656,0.01823,-0.01335,0.00020,0.00014,0.00015,0.00035,0.000,0.000,0.000,19990114120000,19991015120000,8995
CRRS,continuous,20110605000000,55717.0000,-2323104.61581,-4819509.34938,3460404.42832,33.0698081590,244.2649578848,-81.91265,-0.00780,0.01457,0.01541,0.00019,0.00028,0.00023,0.531,-0.477,-0.656,0.01823,-0.01335,0.00020,0.00014,0.00015,0.00035,0.000,0.000,0.000,19991016120000,20001005120000,8995
CRRS,continuous,20110605000000,55717.0000,-2323104.61618,-4819509.34201,3460404.42013,33.0698081290,244.2649578469,-81.92255,-0.00780,0.01457,0.01541,0.00019,0.00028,0.00023,0.531,-0.477,-0.656,0.01823,-0.01335,0.00020,0.00014,0.00015,0.00035,0.000,0.000,0.000,20001006120000,20050901120000,8995
CRRS,continuous,20110605000000,55717.0000,-2323104.61424,-4819509.33899,3460404.42161,33.0698081577,244.2649578516,-81.92472,-0.00780,0.01457,0.01541,0.00019,0.00028,0.00023,0.531,-0.477,-0.656,0.01823,-0.01335,0.00020,0.00014,0.00015,0.00035,0.000,0.000,0.000,20050902120000,20100404120000,8995
CRRS,continuous,20110605000000,55717.0000,-2323104.62036,-4819509.35937,3460404.39901,33.0698078835,244.2649578873,-81.91944,-0.00780,0.01457,0.01541,0.00019,0.00028,0.00023,0.531,-0.477,-0.656,0.01823,-0.01335,0.00020,0.00014,0.00015,0.00035,0.000,0.000,0.000,20100405120000,20100614120000,8995
CRRS,continuous,20110605000000,55717.0000,-2323104.61840,-4819509.35620,3460404.40206,33.0698079249,244.2649578915,-81.92088,-0.00780,0.01457,0.01541,0.00019,0.00028,0.00023,0.531,-0.477,-0.656,0.01823,-0.01335,0.00020,0.00014,0.00015,0.00035,0.000,0.000,0.000,20100615120000,20120826120000,8995
CRRS,continuous,20110605000000,55717.0000,-2323104.62397,-4819509.35263,3460404.40475,33.0698079491,244.2649578212,-81.92008,-0.00780,0.01457,0.01541,0.00019,0.00028,0.00023,0.531,-0.477,-0.656,0.01823,-0.01335,0.00020,0.00014,0.00015,0.00035,0.000,0.000,0.000,20120827120000,20181019120000,8995
CRRS,continuous,20110605000000,55717.0000,-2323104.62813,-4819509.35248,3460404.40797,33.0698079652,244.2649577803,-81.91693,-0.00780,0.01457,0.01541,0.00019,0.00028,0.00023,0.531,-0.477,-0.656,0.01823,-0.01335,0.00020,0.00014,0.00015,0.00035,0.000,0.000,0.000,20181020120000,20210605120000,8995
CRRS,continuous,20110605000000,55717.0000,-2323104.62906,-4819509.35169,3460404.41145,33.0698079930,244.2649577676,-81.91529,-0.00780,0.01457,0.01541,0.00019,0.00028,0.00023,0.531,-0.477,-0.656,0.01823,-0.01335,0.00020,0.00014,0.00015,0.00035,0.000,0.000,0.000,20210606120000,20231024120000,8995
CRTF,continuous,20040823120000,53240.5000,-2287201.77744,-4573564.82202,3800907.95620,36.8076667987,243.4307460540,972.52668,-0.00217,0.00213,0.00157,0.00021,0.00038,0.00032,0.848,-0.826,-0.907,0.00182,-0.00289,0.00019,0.00011,0.00010,0.00052,0.000,0.000,0.000,19990323120000,19991009120000,2427
CRTF,continuous,20040823120000,53240.5000,-2287201.77655,-4573564.81948,3800907.95058,36.8076667726,243.4307460502,972.52118,-0.00217,0.00213,0.00157,0.00021,0.00038,0.00032,0.848,-0.826,-0.907,0.00182,-0.00289,0.00019,0.00011,0.00010,0.00052,0.000,0.000,0.000,19991016120000,20100124120000,2427
CRTR,survey,20110714120000,55756.5000,-2325025.76420,-4670196.58790,3658019.75960,35.2184996928,243.5338930397,559.06742,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.00351,-0.00704,0.00302,0.00018,0.00019,0.00064,-0.000-0.01906,NaN,NaN,20020306120000,20110714120000,9
CRU1,continuous,20120229000000,55986.0000,-2628781.08560,-4592933.09564,3549529.83380,34.0292607648,240.2151872382,702.16282,-0.01586,0.03220,0.02811,0.00023,0.00037,0.00031,0.848,-0.740,-0.800,0.03452,-0.02976,-0.00101,0.00015,0.00011,0.00050,0.000,0.000,0.000,20000610120000,20100404120000,8536
CRU1,continuous,20120229000000,55986.0000,-2628781.08314,-4592933.08983,3549529.82994,34.0292607676,240.2151872301,702.15547,-0.01586,0.03220,0.02811,0.00023,0.00037,0.00031,0.848,-0.740,-0.800,0.03452,-0.02976,-0.00101,0.00015,0.00011,0.00050,0.000,0.000,0.000,20100405120000,20190705120000,8536
CRU1,continuous,20120229000000,55986.0000,-2628781.08270,-4592933.08612,3549529.82770,34.0292607682,240.2151872144,702.15136,-0.01586,0.03220,0.02811,0.00023,0.00037,0.00031,0.848,-0.740,-0.800,0.03452,-0.02976,-0.00101,0.00015,0.00011,0.00050,0.000,0.000,0.000,20190706120000,20231118120000,8536
CRVO,survey,20040729120000,53215.5000,-2605843.54530,-4427244.19289,3768375.90730,36.4454510865,239.5192444878,520.07931,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01272,-0.01201,-0.00096,0.00034,0.00034,0.00127,-0.000,NaN,NaN,19981117120000,20040730120000,6
CRZO,survey,20190315120000,58557.5000,-2595461.10405,-4523166.20873,3660877.70700,35.2500207953,240.1521449278,561.25214,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02543,-0.02340,0.00244,0.00029,0.00028,0.00110,-0.000-0.03260,NaN,NaN,20120510120000,20190316120000,9
CSCI,continuous,20120530000000,56077.0000,-2564318.77802,-4618739.75991,3561957.39589,34.1684038599,240.9610179058,70.81554,-0.01564,0.02945,0.02527,0.00043,0.00066,0.00051,0.697,-0.777,-0.918,0.03111,-0.02797,-0.00093,0.00015,0.00028,0.00088,0.000,0.000,0.000,20001209120000,20100404120000,8315
CSCI,continuous,20120530000000,56077.0000,-2564318.77158,-4618739.75403,3561957.38925,34.1684038522,240.9610179360,70.80497,-0.01564,0.02945,0.02527,0.00043,0.00066,0.00051,0.697,-0.777,-0.918,0.03111,-0.02797,-0.00093,0.00015,0.00028,0.00088,0.000,0.000,0.000,20100405120000,20190705120000,8315
CSCI,continuous,20120530000000,56077.0000,-2564318.76912,-4618739.74964,3561957.38641,34.1684038565,240.9610179362,70.79921,-0.01564,0.02945,0.02527,0.00043,0.00066,0.00051,0.697,-0.777,-0.918,0.03111,-0.02797,-0.00093,0.00015,0.00028,0.00088,0.000,0.000,0.000,20190706120000,20211001120000,8315
CSCI,continuous,20120530000000,56077.0000,-2564318.76637,-4618739.75160,3561957.38435,34.1684038392,240.9610179726,70.79836,-0.01564,0.02945,0.02527,0.00043,0.00066,0.00051,0.697,-0.777,-0.918,0.03111,-0.02797,-0.00093,0.00015,0.00028,0.00088,0.000,0.000,0.000,20211002120000,20231118120000,8315
CSDH,continuous,20110315000000,55635.0000,-2510006.75722,-4670036.30562,3533692.91622,33.8614780671,241.7432816798,-9.15837,-0.01721,0.02580,0.02435,0.00034,0.00036,0.00026,0.063,-0.410,-0.732,0.02835,-0.02738,0.00138,0.00013,0.00034,0.00043,0.000,0.000,0.000,19980709120000,19990722120000,9061
CSDH,continuous,20110315000000,55635.0000,-2510006.75466,-4670036.30207,3533692.90927,33.8614780369,241.7432816859,-9.16584,-0.01721,0.02580,0.02435,0.00034,0.00036,0.00026,0.063,-0.410,-0.732,0.02835,-0.02738,0.00138,0.00013,0.00034,0.00043,0.000,0.000,0.000,19990723120000,19991015120000,9061
CSDH,continuous,20110315000000,55635.0000,-2510006.73993,-4670036.30335,3533692.90431,33.8614780291,241.7432818327,-9.17346,-0.01721,0.02580,0.02435,0.00034,0.00036,0.00026,0.063,-0.410,-0.732,0.02835,-0.02738,0.00138,0.00013,0.00034,0.00043,0.000,0.000,0.000,19991016120000,20080111120000,9061
CSDH,continuous,20110315000000,55635.0000,-2510006.74080,-4670036.30144,3533692.90614,33.8614780492,241.7432818147,-9.17349,-0.01721,0.02580,0.02435,0.00034,0.00036,0.00026,0.063,-0.410,-0.732,0.02835,-0.02738,0.00138,0.00013,0.00034,0.00043,0.000,0.000,0.000,20080112120000,20100404120000,9061
CSDH,continuous,20110315000000,55635.0000,-2510006.74100,-4670036.29803,3533692.90584,33.8614780616,241.7432817954,-9.17608,-0.01721,0.02580,0.02435,0.00034,0.00036,0.00026,0.063,-0.410,-0.732,0.02835,-0.02738,0.00138,0.00013,0.00034,0.00043,0.000,0.000,0.000,20100405120000,20120927120000,9061
CSDH,continuous,20110315000000,55635.0000,-2510006.74089,-4670036.30159,3533692.90884,33.8614780685,241.7432818146,-9.17185,-0.01721,0.02580,0.02435,0.00034,0.00036,0.00026,0.063,-0.410,-0.732,0.02835,-0.02738,0.00138,0.00013,0.00034,0.00043,0.000,0.000,0.000,20120928120000,20190705120000,9061
CSDH,continuous,20110315000000,55635.0000,-2510006.73729,-4670036.29943,3533692.90959,33.8614780922,241.7432818378,-9.17442,-0.01721,0.02580,0.02435,0.00034,0.00036,0.00026,0.063,-0.410,-0.732,0.02835,-0.02738,0.00138,0.00013,0.00034,0.00043,0.000,0.000,0.000,20190706120000,20210528120000,9061
CSDH,continuous,20110315000000,55635.0000,-2510006.73850,-4670036.29619,3533692.90904,33.8614780996,241.7432818097,-9.17663,-0.01721,0.02580,0.02435,0.00034,0.00036,0.00026,0.063,-0.410,-0.732,0.02835,-0.02738,0.00138,0.00013,0.00034,0.00043,0.000,0.000,0.000,20210529120000,20231118120000,9061
CSJB,continuous,20170115120000,57768.5000,-2680718.32299,-4313488.07615,3845618.39919,37.3189881948,238.1401460805,19.44350,-0.00789,0.02284,0.01988,0.00060,0.00091,0.00080,0.881,-0.932,-0.983,0.02505,-0.01876,-0.00014,0.00008,0.00024,0.00133,0.000,0.000,0.000,20100520120000,20230913120000,4172
CSN1,continuous,20100209000000,55236.0000,-2520226.11046,-4637082.16457,3569875.49987,34.2535502933,241.4761873686,261.42068,-0.01484,0.02562,0.02196,0.00021,0.00035,0.00033,0.795,-0.390,-0.438,0.02683,-0.02528,-0.00048,0.00026,0.00012,0.00044,0.000,0.000,0.000,19960502120000,19991015120000,9747
CSN1,continuous,20100209000000,55236.0000,-2520226.11302,-4637082.16571,3569875.49602,34.2535502534,241.4761873501,261.42035,-0.01484,0.02562,0.02196,0.00021,0.00035,0.00033,0.795,-0.390,-0.438,0.02683,-0.02528,-0.00048,0.00026,0.00012,0.00044,0.000,0.000,0.000,19991016120000,20100404120000,9747
CSN1,continuous,20100209000000,55236.0000,-2520226.11070,-4637082.16490,3569875.49794,34.2535502769,241.4761873679,261.41993,-0.01484,0.02562,0.02196,0.00021,0.00035,0.00033,0.795,-0.390,-0.438,0.02683,-0.02528,-0.00048,0.00026,0.00012,0.00044,0.000,0.000,0.000,20100405120000,20121108120000,9747
CSN1,continuous,20100209000000,55236.0000,-2520226.11598,-4637082.17355,3569875.50196,34.2535502555,241.4761873624,261.43056,-0.01484,0.02562,0.02196,0.00021,0.00035,0.00033,0.795,-0.390,-0.438,0.02683,-0.02528,-0.00048,0.00026,0.00012,0.00044,0.000,0.000,0.000,20121109120000,20190705120000,9747
CSN1,continuous,20100209000000,55236.0000,-2520226.11436,-4637082.16841,3569875.50242,34.2535502857,241.4761873513,261.42645,-0.01484,0.02562,0.02196,0.00021,0.00035,0.00033,0.795,-0.390,-0.438,0.02683,-0.02528,-0.00048,0.00026,0.00012,0.00044,0.000,0.000,0.000,20190706120000,20191030120000,9747
CSN1,continuous,20100209000000,55236.0000,-2520226.12198,-4637082.18401,3569875.51715,34.2535503076,241.4761873595,261.44908,-0.01484,0.02562,0.02196,0.00021,0.00035,0.00033,0.795,-0.390,-0.438,0.02683,-0.02528,-0.00048,0.00026,0.00012,0.00044,0.000,0.000,0.000,20191101120000,20231118120000,9747
CSST,continuous,20120602000000,56080.0000,-2583751.01137,-4590803.81923,3583976.72038,34.4080910112,240.6287489172,162.45972,-0.01645,0.02795,0.02152,0.00035,0.00056,0.00045,0.832,-0.835,-0.913,0.02695,-0.02804,-0.00137,0.00014,0.00017,0.00077,0.000,0.000,0.000,20001215120000,20100404120000,8317
CSST,continuous,20120602000000,56080.0000,-2583751.00999,-4590803.81364,3583976.71763,34.4080910190,240.6287489005,162.45359,-0.01645,0.02795,0.02152,0.00035,0.00056,0.00045,0.832,-0.835,-0.913,0.02695,-0.02804,-0.00137,0.00014,0.00017,0.00077,0.000,0.000,0.000,20100405120000,20190705120000,8317
CSST,continuous,20120602000000,56080.0000,-2583751.01041,-4590803.81272,3583976.71836,34.4080910275,240.6287488917,162.45352,-0.01645,0.02795,0.02152,0.00035,0.00056,0.00045,0.832,-0.835,-0.913,0.02695,-0.02804,-0.00137,0.00014,0.00017,0.00077,0.000,0.000,0.000,20190706120000,20231118120000,8317
CST1,survey,19990908120000,51429.5000,-2546655.97541,-4635089.71371,3554786.55799,34.0856992897,241.2142990389,826.34718,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02524,-0.02722,0.00330,0.00069,0.00064,0.00288,-0.000,NaN,NaN,19920415130000,19990908120000,5
CTDM,continuous,20120908000000,56178.0000,-2519624.64711,-4618784.11062,3594034.88962,34.5165501008,241.3867883249,406.00760,-0.01337,0.02237,0.01779,0.00080,0.00136,0.00106,0.860,-0.889,-0.960,0.02215,-0.02245,-0.00090,0.00022,0.00036,0.00185,0.000,0.000,0.000,20010629120000,20100404120000,8166
CTDM,continuous,20120908000000,56178.0000,-2519624.64312,-4618784.10215,3594034.88291,34.5165500987,241.3867883188,405.99610,-0.01337,0.02237,0.01779,0.00080,0.00136,0.00106,0.860,-0.889,-0.960,0.02215,-0.02245,-0.00090,0.00022,0.00036,0.00185,0.000,0.000,0.000,20100405120000,20190705120000,8166
CTDM,continuous,20120908000000,56178.0000,-2519624.63810,-4618784.09651,3594034.88102,34.5165501222,241.3867883374,405.98897,-0.01337,0.02237,0.01779,0.00080,0.00136,0.00106,0.860,-0.889,-0.960,0.02215,-0.02245,-0.00090,0.00022,0.00036,0.00185,0.000,0.000,0.000,20190706120000,20191029120000,8166
CTDM,continuous,20120908000000,56178.0000,-2519624.63798,-4618784.09093,3594034.88330,34.5165501645,241.3867883095,405.98618,-0.01337,0.02237,0.01779,0.00080,0.00136,0.00106,0.860,-0.889,-0.960,0.02215,-0.02245,-0.00090,0.00022,0.00036,0.00185,0.000,0.000,0.000,20191030120000,20191030120000,8166
CTDM,continuous,20120908000000,56178.0000,-2519624.63786,-4618784.08534,3594034.88558,34.5165502068,241.3867882815,405.98338,-0.01337,0.02237,0.01779,0.00080,0.00136,0.00106,0.860,-0.889,-0.960,0.02215,-0.02245,-0.00090,0.00022,0.00036,0.00185,0.000,0.000,0.000,20191031120000,20200512120000,8166
CTDM,continuous,20120908000000,56178.0000,-2519624.63967,-4618784.08845,3594034.88750,34.5165502026,241.3867882804,405.98743,-0.01337,0.02237,0.01779,0.00080,0.00136,0.00106,0.860,-0.889,-0.960,0.02215,-0.02245,-0.00090,0.00022,0.00036,0.00185,0.000,0.000,0.000,20200513120000,20231118120000,8166
CTMS,continuous,20110708000000,55750.0000,-2348052.19625,-4736257.01993,3558392.56864,34.1240997258,243.6295729377,966.45656,-0.00356,0.00735,0.00901,0.00023,0.00037,0.00032,0.620,-0.441,-0.564,0.01027,-0.00645,0.00088,0.00023,0.00017,0.00046,0.000,0.000,0.000,19990224120000,19991015120000,8953
CTMS,continuous,20110708000000,55750.0000,-2348052.15779,-4736256.98860,3558392.64736,34.1241005416,243.6295731603,966.46334,-0.00356,0.00735,0.00901,0.00023,0.00037,0.00032,0.620,-0.441,-0.564,0.01027,-0.00645,0.00088,0.00023,0.00017,0.00046,0.000,0.000,0.000,19991016120000,20001016120000,8953
CTMS,continuous,20110708000000,55750.0000,-2348052.15597,-4736256.98288,3558392.63758,34.1241004986,243.6295731505,966.45295,-0.00356,0.00735,0.00901,0.00023,0.00037,0.00032,0.620,-0.441,-0.564,0.01027,-0.00645,0.00088,0.00023,0.00017,0.00046,0.000,0.000,0.000,20001017120000,20100404120000,8953
CTMS,continuous,20110708000000,55750.0000,-2348052.15436,-4736256.97976,3558392.63510,34.1241004978,243.6295731511,966.44864,-0.00356,0.00735,0.00901,0.00023,0.00037,0.00032,0.620,-0.441,-0.564,0.01027,-0.00645,0.00088,0.00023,0.00017,0.00046,0.000,0.000,0.000,20100405120000,20190705120000,8953
CTMS,continuous,20110708000000,55750.0000,-2348052.15203,-4736256.97576,3558392.63223,34.1241004998,243.6295731545,966.44321,-0.00356,0.00735,0.00901,0.00023,0.00037,0.00032,0.620,-0.441,-0.564,0.01027,-0.00645,0.00088,0.00023,0.00017,0.00046,0.000,0.000,0.000,20190706120000,20231118120000,8953
CTWD,survey,20041127120000,53336.5000,-2607601.13739,-4476269.81351,3709544.08390,35.7877545195,239.7775374445,736.09700,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.01939,-0.01571,0.00291,0.00007,0.00007,0.00023,-0.003,NaN,NaN,19920412120000,20170513120000,48
CUHS,continuous,20111121000000,55886.0000,-2591457.51596,-4548112.32178,3633016.81117,34.9426473642,240.3260506197,635.08660,-0.00833,0.03764,0.01301,0.00232,0.00349,0.00281,0.709,-0.769,-0.896,0.02698,-0.02587,-0.01606,0.00094,0.00145,0.00474,0.000,0.000,0.000,19991123120000,20100404120000,8622
CUHS,continuous,20111121000000,55886.0000,-2591457.53852,-4548112.35362,3633016.82210,34.9426472445,240.3260505777,635.12469,-0.00833,0.03764,0.01301,0.00232,0.00349,0.00281,0.709,-0.769,-0.896,0.02698,-0.02587,-0.01606,0.00094,0.00145,0.00474,0.000,0.000,0.000,20100405120000,20120522120000,8622
CUHS,continuous,20111121000000,55886.0000,-2591457.50949,-4548112.34116,3633016.79008,34.9426471380,240.3260507863,635.08570,-0.00833,0.03764,0.01301,0.00232,0.00349,0.00281,0.709,-0.769,-0.896,0.02698,-0.02587,-0.01606,0.00094,0.00145,0.00474,0.000,0.000,0.000,20120523120000,20190705120000,8622
CUHS,continuous,20111121000000,55886.0000,-2591457.50172,-4548112.33034,3633016.78207,34.9426471472,240.3260508016,635.07025,-0.00833,0.03764,0.01301,0.00232,0.00349,0.00281,0.709,-0.769,-0.896,0.02698,-0.02587,-0.01606,0.00094,0.00145,0.00474,0.000,0.000,0.000,20190706120000,20231118120000,8622
CUTT,survey,19950926120000,49986.5000,-2442939.84369,-4671950.54791,3580570.94010,34.3615904389,242.3951544264,1670.68765,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02109,-0.02132,0.00374,0.00112,0.00116,0.00478,-0.000,NaN,NaN,19910905160000,19950927120000,9
CUYA,survey,19921013130000,48908.5417,-2577327.00330,-4557460.55241,3631816.08980,34.9278192050,240.5110494753,893.59293,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.02366,-0.02754,0.00204,0.00055,0.00054,0.00247,-0.000,NaN,NaN,19921009120000,19970722120000,5
